budget,seed_id,seed,pair_id,expected_verdict,safety_category,mutation_operator,verdict,runtime_ms,counterexample
32,5,26572118,campaignvault_safe_03_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.5393,
32,5,26572119,campaignvault_unsafe_behavior_01_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.3042,
32,5,26572120,campaignvault_unsafe_behavior_02_revert_data_change,Unsafe,behavior,revert_data_change,Safe,0.5091,
32,5,26572121,campaignvault_unsafe_behavior_03_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.3023,
32,5,26572122,markethub_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,5,26572123,markethub_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,0.5371,
32,5,26572124,markethub_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.4762,
32,5,26572125,markethub_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.3597,"{""active"": true, ""amount"": 50096, ""balance"": 908926, ""call_ok"": false, ""limit"": 57400, ""owner_zero"": true, ""sender_owner"": false, ""total"": 678552}"
32,5,26572126,markethub_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,0.5134,
32,5,26572127,markethub_unsafe_behavior_03_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.329,"{""active"": true, ""amount"": 42478, ""balance"": 596268, ""call_ok"": true, ""limit"": 52119, ""owner_zero"": true, ""sender_owner"": true, ""total"": 581014}"
32,5,26572128,listingmarket_safe_01_add_function,Safe,safe,add_function,Safe,0.0,
32,5,26572129,listingmarket_safe_02_add_event,Safe,safe,add_event,Safe,0.0,
32,5,26572130,listingmarket_safe_03_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,5,26572131,listingmarket_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.4107,"{""active"": true, ""amount"": 2874, ""balance"": 197836, ""call_ok"": false, ""limit"": 58781, ""owner_zero"": true, ""sender_owner"": true, ""total"": 982104}"
32,5,26572132,listingmarket_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.3365,"{""active"": true, ""amount"": 17061, ""balance"": 81333, ""call_ok"": true, ""limit"": 30317, ""owner_zero"": true, ""sender_owner"": false, ""total"": 909341}"
32,5,26572133,listingmarket_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.3524,"{""active"": true, ""amount"": 13212, ""balance"": 705816, ""call_ok"": true, ""limit"": 48914, ""owner_zero"": false, ""sender_owner"": true, ""total"": 921337}"
32,5,26572134,rewardpool_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,5,26572135,rewardpool_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
32,5,26572136,rewardpool_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
32,5,26572137,rewardpool_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.362,"{""active"": false, ""amount"": 42529, ""balance"": 190315, ""call_ok"": false, ""limit"": 65191, ""owner_zero"": true, ""sender_owner"": false, ""total"": 330778}"
32,5,26572138,rewardpool_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.3464,"{""active"": true, ""amount"": 17788, ""balance"": 111397, ""call_ok"": false, ""limit"": 60756, ""owner_zero"": true, ""sender_owner"": false, ""total"": 243401}"
32,5,26572139,rewardpool_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.3227,"{""active"": false, ""amount"": 42796, ""balance"": 45113, ""call_ok"": true, ""limit"": 17286, ""owner_zero"": false, ""sender_owner"": false, ""total"": 136033}"
32,5,26572140,incentivevault_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.4842,
32,5,26572141,incentivevault_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,0.5059,
32,5,26572142,incentivevault_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
32,5,26572143,incentivevault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.3848,"{""active"": false, ""amount"": 5915, ""balance"": 69884, ""call_ok"": true, ""limit"": 37158, ""owner_zero"": true, ""sender_owner"": true, ""total"": 842315}"
32,5,26572144,incentivevault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.3394,"{""active"": false, ""amount"": 40948, ""balance"": 956577, ""call_ok"": true, ""limit"": 27403, ""owner_zero"": false, ""sender_owner"": true, ""total"": 581589}"
32,5,26572145,incentivevault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.3587,"{""active"": true, ""amount"": 31695, ""balance"": 884070, ""call_ok"": false, ""limit"": 64780, ""owner_zero"": true, ""sender_owner"": true, ""total"": 90865}"
32,6,26672026,tokenledger_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,6,26672027,tokenledger_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
32,6,26672028,tokenledger_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
32,6,26672029,tokenledger_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.4434,"{""active"": true, ""amount"": 7145, ""balance"": 613980, ""call_ok"": false, ""limit"": 60663, ""owner_zero"": false, ""sender_owner"": true, ""total"": 573214}"
32,6,26672030,tokenledger_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,0.5309,
32,6,26672031,tokenledger_unsafe_behavior_03_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.3695,"{""active"": true, ""amount"": 26514, ""balance"": 244401, ""call_ok"": false, ""limit"": 51991, ""owner_zero"": false, ""sender_owner"": true, ""total"": 59349}"
32,6,26672032,tokenrewards_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,6,26672033,tokenrewards_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,0.5435,
32,6,26672034,tokenrewards_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.4958,
32,6,26672035,tokenrewards_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.3188,"{""active"": true, ""amount"": 13956, ""balance"": 653021, ""call_ok"": false, ""limit"": 51722, ""owner_zero"": false, ""sender_owner"": false, ""total"": 709660}"
32,6,26672036,tokenrewards_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.3202,"{""active"": true, ""amount"": 11537, ""balance"": 508579, ""call_ok"": false, ""limit"": 28241, ""owner_zero"": false, ""sender_owner"": false, ""total"": 88459}"
32,6,26672037,tokenrewards_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.2873,"{""active"": true, ""amount"": 27706, ""balance"": 799886, ""call_ok"": false, ""limit"": 28531, ""owner_zero"": false, ""sender_owner"": true, ""total"": 304942}"
32,6,26672038,vaultguard_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,0.5115,
32,6,26672039,vaultguard_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.4952,
32,6,26672040,vaultguard_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,0.5198,
32,6,26672041,vaultguard_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.3215,"{""active"": false, ""amount"": 31120, ""balance"": 430275, ""call_ok"": false, ""limit"": 42680, ""owner_zero"": true, ""sender_owner"": true, ""total"": 665777}"
32,6,26672042,vaultguard_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.324,"{""active"": true, ""amount"": 19165, ""balance"": 360167, ""call_ok"": true, ""limit"": 20438, ""owner_zero"": true, ""sender_owner"": false, ""total"": 57123}"
32,6,26672043,vaultguard_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.3326,"{""active"": true, ""amount"": 55090, ""balance"": 1045398, ""call_ok"": true, ""limit"": 37989, ""owner_zero"": true, ""sender_owner"": false, ""total"": 416308}"
32,6,26672044,yieldvault_safe_01_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
32,6,26672045,yieldvault_safe_02_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,6,26672046,yieldvault_safe_03_add_function,Safe,safe,add_function,Safe,0.0,
32,6,26672047,yieldvault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.4943,"{""active"": true, ""amount"": 61605, ""balance"": 319557, ""call_ok"": true, ""limit"": 29231, ""owner_zero"": false, ""sender_owner"": true, ""total"": 387018}"
32,6,26672048,yieldvault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.3877,"{""active"": true, ""amount"": 40491, ""balance"": 224072, ""call_ok"": true, ""limit"": 16375, ""owner_zero"": false, ""sender_owner"": true, ""total"": 737890}"
32,6,26672049,yieldvault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.3821,"{""active"": true, ""amount"": 25522, ""balance"": 546885, ""call_ok"": false, ""limit"": 49408, ""owner_zero"": false, ""sender_owner"": true, ""total"": 442112}"
32,6,26672050,stakepool_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,6,26672051,stakepool_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,0.5638,
32,6,26672052,stakepool_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.5053,
32,6,26672053,stakepool_unsafe_behavior_01_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.355,
32,6,26672054,stakepool_unsafe_behavior_02_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.3161,
32,6,26672055,stakepool_unsafe_behavior_03_revert_data_change,Unsafe,behavior,revert_data_change,Safe,0.5884,
32,6,26672056,delegatedstake_safe_01_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.4863,
32,6,26672057,delegatedstake_safe_02_extract_internal_function,Safe,safe,extract_internal_function,Safe,0.5065,
32,6,26672058,delegatedstake_safe_03_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.5024,
32,6,26672059,delegatedstake_unsafe_behavior_01_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.2967,
32,6,26672060,delegatedstake_unsafe_behavior_02_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.3156,"{""active"": true, ""amount"": 11076, ""balance"": 156885, ""call_ok"": true, ""limit"": 34980, ""owner_zero"": true, ""sender_owner"": true, ""total"": 746710}"
32,6,26672061,delegatedstake_unsafe_behavior_03_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,0.4621,
32,6,26672062,ballotbox_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,6,26672063,ballotbox_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
32,6,26672064,ballotbox_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
32,6,26672065,ballotbox_unsafe_behavior_01_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.3613,"{""active"": true, ""amount"": 40625, ""balance"": 1022891, ""call_ok"": true, ""limit"": 53658, ""owner_zero"": false, ""sender_owner"": false, ""total"": 854472}"
32,6,26672066,ballotbox_unsafe_behavior_02_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.3509,"{""active"": true, ""amount"": 7169, ""balance"": 492965, ""call_ok"": false, ""limit"": 8695, ""owner_zero"": false, ""sender_owner"": false, ""total"": 75244}"
32,6,26672067,ballotbox_unsafe_behavior_03_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.3438,"{""active"": true, ""amount"": 11501, ""balance"": 697227, ""call_ok"": false, ""limit"": 56779, ""owner_zero"": true, ""sender_owner"": true, ""total"": 333969}"
32,6,26672068,governancevote_safe_01_add_function,Safe,safe,add_function,Safe,0.0,
32,6,26672069,governancevote_safe_02_add_event,Safe,safe,add_event,Safe,0.0,
32,6,26672070,governancevote_safe_03_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,6,26672071,governancevote_unsafe_behavior_01_omit_event,Unsafe,behavior,omit_event,Unsafe,0.3312,"{""active"": true, ""amount"": 4158, ""balance"": 782267, ""call_ok"": true, ""limit"": 17820, ""owner_zero"": false, ""sender_owner"": true, ""total"": 488336}"
32,6,26672072,governancevote_unsafe_behavior_02_remove_require,Unsafe,behavior,remove_require,Unsafe,0.2895,"{""active"": false, ""amount"": 9301, ""balance"": 339340, ""call_ok"": true, ""limit"": 54169, ""owner_zero"": false, ""sender_owner"": true, ""total"": 190620}"
32,6,26672073,governancevote_unsafe_behavior_03_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.3156,"{""active"": true, ""amount"": 22507, ""balance"": 826256, ""call_ok"": true, ""limit"": 58683, ""owner_zero"": false, ""sender_owner"": true, ""total"": 154929}"
32,6,26672074,assetregistry_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,0.5351,
32,6,26672075,assetregistry_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.5284,
32,6,26672076,assetregistry_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,0.5962,
32,6,26672077,assetregistry_unsafe_behavior_01_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.313,"{""active"": false, ""amount"": 32430, ""balance"": 158906, ""call_ok"": true, ""limit"": 10906, ""owner_zero"": false, ""sender_owner"": false, ""total"": 77083}"
32,6,26672078,assetregistry_unsafe_behavior_02_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.3661,"{""active"": true, ""amount"": 45554, ""balance"": 458750, ""call_ok"": true, ""limit"": 23013, ""owner_zero"": true, ""sender_owner"": true, ""total"": 320963}"
32,6,26672079,assetregistry_unsafe_behavior_03_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.3194,"{""active"": false, ""amount"": 6701, ""balance"": 947239, ""call_ok"": true, ""limit"": 6356, ""owner_zero"": true, ""sender_owner"": true, ""total"": 145019}"
32,6,26672080,claimregistry_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,0.504,
32,6,26672081,claimregistry_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,0.5981,
32,6,26672082,claimregistry_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
32,6,26672083,claimregistry_unsafe_behavior_01_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.3811,"{""active"": true, ""amount"": 12650, ""balance"": 302537, ""call_ok"": true, ""limit"": 59880, ""owner_zero"": false, ""sender_owner"": false, ""total"": 790438}"
32,6,26672084,claimregistry_unsafe_behavior_02_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.2937,
32,6,26672085,claimregistry_unsafe_behavior_03_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.2882,
32,6,26672086,rolemanager_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,6,26672087,rolemanager_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,0.5615,
32,6,26672088,rolemanager_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.499,
32,6,26672089,rolemanager_unsafe_behavior_01_revert_data_change,Unsafe,behavior,revert_data_change,Safe,0.5353,
32,6,26672090,rolemanager_unsafe_behavior_02_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.3206,
32,6,26672091,rolemanager_unsafe_behavior_03_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.3291,"{""active"": true, ""amount"": 34096, ""balance"": 975146, ""call_ok"": true, ""limit"": 43896, ""owner_zero"": false, ""sender_owner"": true, ""total"": 767406}"
32,6,26672092,permissionbook_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
32,6,26672093,permissionbook_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,0.5149,
32,6,26672094,permissionbook_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,0.4925,
32,6,26672095,permissionbook_unsafe_behavior_01_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,0.4758,
32,6,26672096,permissionbook_unsafe_behavior_02_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.2971,"{""active"": true, ""amount"": 34928, ""balance"": 784915, ""call_ok"": true, ""limit"": 54602, ""owner_zero"": false, ""sender_owner"": true, ""total"": 589586}"
32,6,26672097,permissionbook_unsafe_behavior_03_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.3167,"{""active"": true, ""amount"": 2933, ""balance"": 535824, ""call_ok"": false, ""limit"": 35288, ""owner_zero"": true, ""sender_owner"": false, ""total"": 607738}"
32,6,26672098,escrowdesk_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
32,6,26672099,escrowdesk_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
32,6,26672100,escrowdesk_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
32,6,26672101,escrowdesk_unsafe_behavior_01_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.3919,"{""active"": true, ""amount"": 52536, ""balance"": 488131, ""call_ok"": false, ""limit"": 64694, ""owner_zero"": false, ""sender_owner"": true, ""total"": 870932}"
32,6,26672102,escrowdesk_unsafe_behavior_02_omit_event,Unsafe,behavior,omit_event,Unsafe,0.3241,"{""active"": true, ""amount"": 10516, ""balance"": 556342, ""call_ok"": false, ""limit"": 19631, ""owner_zero"": true, ""sender_owner"": true, ""total"": 118552}"
